"Id_Regione";"Id_Unita";"Provincia";"Comune";"Id_categor";"Materiale";"A";"B";"C";"D";"Peso stima";"Peso_S1";"I1";"I2";"I3";"I4";"I5";"I6";"Superficie";"I7";"Effettiva";"Effettiv_1";"I8";"I9";"I10";"Data dismi";"I11";"I12";"I13";"I14";"Distanza c";"I15";"I16";"Punteggio";"Classe di";"Superfic_1";"Tipo di bo";"Tipo d'int";"Classed_1";"Costo_dell";"Fondi Loca";"Fondi da r";"Numero_pia";"Numero_van";"X";"Y"
"2";"Friuli3026";"PN";"SESTO AL REGHENA";"14";;1,0;1,0;2,5;2,5;;38550,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;801540,4;5087880,7
"2";"Friuli3028";"UD";"SAN DANIELE DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;2250,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";1,0;;2;2;408,5;3;;;;;;;;;;810332,3;5128849,8
"2";"Friuli3032";"PN";"PORCIA";"14";;1,0;1,0;2,5;2,5;;32400,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;778566,3;5095923,3
"2";"Friuli3033";"PN";"ZOPPOLA";"14";;1,0;1,0;2,5;2,5;;7500,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;518,7;3;;;;;;;;;;790247,7;5095357,7
"2";"Friuli3040";"UD";"GEMONA DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;9000,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;518,7;3;;;;;;;;;;817232,5;5132026,0
"2";"Friuli3046";"UD";"UDINE";"14";;2,5;1,0;2,5;2,5;50;;5,0;1;1,0;0;2;3;;5;;;1;30;"3";;"1";1,0;"5";5,0;;4;2;248,4;5;;;;;;;;;;827402,7;5110128,5
"2";"Friuli3076";"PN";"SAN VITO AL TAGLIAMENTO";"14";;1,0;1,0;2,5;2,5;;9930,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;518,7;3;;;;;;;;;;800555,2;5095197,9
"2";"Friuli3086";"PN";"SAN MARTINO AL TAGLIAMENTO";"12";;1,0;1,0;2,5;1,0;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;179,1;5;;;;;;;;;;800222,4;5103196,5
"2";"Friuli3088";"UD";"PREPOTTO";"12";;1,0;1,0;2,5;2,5;;5130,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;845559,3;5105200,3
"2";"Friuli3089";"UD";"MANZANO";"12";;1,0;1,0;2,5;2,5;;900,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;838273,6;5102114,9
"2";"Friuli3095";"PN";"SAN QUIRINO";"14";;1,0;1,0;2,5;2,5;;18450,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;781115,2;5101050,3
"2";"Friuli3104";"UD";"CASSACCO";"12";;1,0;1,0;2,5;1,0;;18000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;203,9;5;;;;;;;;;;823421,0;5121871,2
"2";"Friuli3106";"UD";"FIUMICELLO";"12";;1,0;1,0;2,5;2,5;;3360,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;842804,8;5079764,5
"2";"Friuli3107";"GO";"GORIZIA";"14";;1,0;1,0;2,5;2,5;;10950,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;857314,2;5097104,9
"2";"Friuli3113";"UD";"PALUZZA";"14";;1,0;1,0;2,5;2,5;;720,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";1,0;;2;2;408,5;3;;;;;;;;;;807344,3;5164004,8
"2";"Friuli3114";"PN";"CORDENONS";"14";;1,0;1,0;2,5;2,5;;7950,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;518,7;3;;;;;;;;;;783368,3;5100353,5
"2";"Friuli3138";"UD";"MARTIGNACCO";"14";;1,0;1,0;2,5;2,5;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;822418,2;5111802,7
"2";"Friuli3154";"UD";"FORGARIA NEL FRIULI";"14";;1,0;1,0;2,5;2,5;;10500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;805855,6;5126745,9
"2";"Friuli3161";"GO";"VILLESSE";"14";;1,0;1,0;2,5;2,5;;40740,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;844644,1;5088809,3
"2";"Friuli3164";"PN";"CORDENONS";"14";;1,0;1,0;2,5;2,5;;37500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;785700,8;5099509,1
"2";"Friuli3194";"UD";"TAVAGNACCO";"14";;1,0;1,0;2,5;2,5;;32850,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;826569,3;5114218,8
"2";"Friuli3196";"PN";"CORDENONS";"14";;1,0;1,0;2,5;2,5;;60000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;786888,9;5100092,4
"2";"Friuli320";"PN";"SAN VITO AL TAGLIAMENTO";"14";;1,0;1,0;2,5;2,5;;10050,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;798647,2;5091142,1
"2";"Friuli3210";"UD";"FAGAGNA";"14";;1,0;1,0;2,5;2,5;;5700,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;815981,8;5114480,9
"2";"Friuli3218";"UD";"CIVIDALE DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;45000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;839897,4;5113313,2
"2";"Friuli3231";"GO";"ROMANS D'ISONZO";"14";;1,0;1,0;2,5;2,5;;5100,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";1,0;;2;2;408,5;3;;;;;;;;;;841917,2;5091817,0
"2";"Friuli3237";"UD";"SAN DANIELE DEL FRIULI";"13";;2,5;1,0;2,5;2,5;8;;5,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"10";5,0;;4;2;183,1;5;;;;;;;;;;809858,4;5118849,7
"2";"Friuli3247";"PN";"SESTO AL REGHENA";"12";;1,0;1,0;2,5;2,5;;17850,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;801485,4;5087904,7
"2";"Friuli3250";"UD";"ARTEGNA";"14";;1,0;1,0;2,5;2,5;;3555,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;819872,7;5129481,8
"2";"Friuli3251";"PN";"SAN GIORGIO DELLA RICHINVELDA";"12";;1,0;1,0;2,5;2,5;;31500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;795743,4;5103993,3
"2";"Friuli3265";"UD";"POVOLETTO";"14";;1,0;1,0;2,5;2,5;;15000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;831852,1;5113593,3
"2";"Friuli3267";"UD";"RIVIGNANO";"14";;1,0;1,0;2,5;2,5;;64125,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;815372,7;5089058,4
"2";"Friuli3269";"TS";"DUINO-AURISINA";"14";;2,5;1,0;2,5;2,5;152324;;15,0;1;1,0;0;2;3;;5;;;1;30;"1";;"1";1,0;"10";3,0;;4;2;278,5;5;;;;;;;;;;856126,4;5081279,0
"2";"Friuli3270";"PN";"ROVEREDO IN PIANO";"14";;1,0;1,0;2,5;2,5;;22500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;779904,9;5099033,4
"2";"Friuli3272";"UD";"SAN GIOVANNI AL NATISONE";"14";;1,0;1,0;2,5;2,5;;17250,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;840788,1;5098838,6
"2";"Friuli3279";"UD";"BUTTRIO";"14";;1,0;1,0;2,5;2,5;;945,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;835722,4;5104468,4
"2";"Friuli3285";"UD";"REANA DEL ROIALE";"14";;1,0;1,0;2,5;2,5;;900,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;827064,6;5122063,8
"2";"Friuli3295";"UD";"POZZUOLO DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;5760,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;827668,3;5102825,1
"2";"Friuli3312";"TS";"TRIESTE";"14";;1,0;1,0;2,5;2,5;;180,0;5,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;488,3;3;;;;;;;;;;872578,9;5066557,0
"2";"Friuli3329";"GO";"MONFALCONE";"14";;1,0;1,0;2,5;2,5;;24000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;851410,4;5081496,4
"2";"Friuli3330";"UD";"POVOLETTO";"14";;1,0;1,0;2,5;2,5;;133500,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;832716,4;5117058,2
"2";"Friuli3345";"UD";"CORNO DI ROSAZZO";"14";;1,0;1,0;2,5;1,0;50;;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;179,1;5;;;;;;;;;;844090,2;5103206,6
"2";"Friuli3347";"UD";"UDINE";"14";;1,0;1,0;2,5;2,5;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;829159,4;5107766,6
"2";"Friuli3363";"PN";"SPILIMBERGO";"14";;1,0;1,0;2,5;2,5;;12000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;800184,7;5116198,4
"2";"Friuli3366";"PN";"SPILIMBERGO";"14";;1,0;1,0;2,5;2,5;;27930,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;801755,9;5113047,5
"2";"Friuli3368";"UD";"BASILIANO";"14";;1,0;1,0;2,5;2,5;;195000,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;820221,7;5104085,7
"2";"Friuli3383";"UD";"FIUMICELLO";"14";;1,0;1,0;2,5;2,5;;143550,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;842708,7;5081976,2
"2";"Friuli3391";"GO";"GORIZIA";"14";;1,0;1,0;2,5;2,5;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;856574,3;5098525,3
"2";"Friuli3413";"UD";"LATISANA";"14";;1,0;1,0;2,5;2,5;;3000,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;811899,0;5078631,1
"2";"Friuli3416";"UD";"BUIA";"14";;1,0;1,0;2,5;2,5;;1350,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;819142,2;5126366,6
"2";"Friuli3436";"UD";"BUTTRIO";"14";;1,0;1,0;2,5;2,5;;12750,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;834978,6;5103934,3
"2";"Friuli344";"UD";"ATTIMIS";"14";;2,5;1,0;2,5;2,5;4;;5,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;214,6;5;;;;;;;;;;832422,7;5124144,2
"2";"Friuli3442";"PN";"PORDENONE";"14";;1,0;1,0;2,5;2,5;;19500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;783957,5;5097425,8
"2";"Friuli3453";"UD";"TALMASSONS";"14";;1,0;1,0;2,5;2,5;;4950,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;821915,6;5094409,1
"2";"Friuli3455";"PN";"CANEVA";"14";;1,0;1,0;2,5;2,5;;49500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;767800,3;5096742,3
"2";"Friuli3461";"PN";"MANIAGO";"14";;1,0;1,0;2,5;1,0;;3000,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;179,1;5;;;;;;;;;;785064,9;5119161,7
"2";"Friuli3476";"UD";"PREMARIACCO";"14";;1,0;1,0;2,5;2,5;;975,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;839093,9;5108070,5
"2";"Friuli3482";"UD";"CODROIPO";"14";;1,0;1,0;2,5;2,5;;14175,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;808464,4;5099222,1
"2";"Friuli3488";"UD";"MERETO DI TOMBA";"14";;1,0;1,0;2,5;1,0;;31500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;189,4;5;;;;;;;;;;813679,0;5105839,0
"2";"Friuli3495";"UD";"SANTA MARIA LA LONGA";"14";;1,0;1,0;2,5;2,5;;7950,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;518,7;3;;;;;;;;;;832927,9;5093990,8
"2";"Friuli3498";"UD";"POVOLETTO";"14";;1,0;1,0;2,5;2,5;;600,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;831902,6;5118033,7
"2";"Friuli3502";"PN";"SAN GIORGIO DELLA RICHINVELDA";"14";;1,0;1,0;2,5;2,5;;12525,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;800947,3;5107017,8
"2";"Friuli3507";"UD";"CODROIPO";"14";;1,0;1,0;2,5;2,5;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;807536,7;5098082,2
"2";"Friuli3517";"UD";"AIELLO DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;645,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;838275,9;5089373,8
"2";"Friuli3527";"PN";"SAN GIORGIO DELLA RICHINVELDA";"14";;1,0;1,0;2,5;1,0;;22500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;203,9;5;;;;;;;;;;800074,4;5109232,0
"2";"Friuli3528";"PN";"PRATA DI PORDENONE";"14";;1,0;1,0;2,5;1,0;;96990,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;200,3;5;;;;;;;;;;776005,0;5084473,0
"2";"Friuli3539";"UD";"BUIA";"14";;1,0;1,0;2,5;2,5;;75000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;816356,9;5126190,7
"2";"Friuli3544";"PN";"PORDENONE";"14";;2,5;1,0;2,5;1,0;50;;5,0;10;1,0;1;2;3;;10;;;1;5;"1";;"1";1,0;"10";3,0;;4;2;448,8;2;;;;;;;;;;783128,8;5094033,0
"2";"Friuli3551";"UD";"PREMARIACCO";"14";;1,0;1,0;2,5;2,5;;18000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;839056,6;5108298,6
"2";"Friuli3558";"UD";"MAJANO";"14";;1,0;1,0;2,5;2,5;;2587,5;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;482,0;3;;;;;;;;;;814939,3;5122298,9
"2";"Friuli3562";"GO";"ROMANS D'ISONZO";"14";;1,0;1,0;2,5;2,5;;49200,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;844249,9;5091109,1
"2";"Friuli3571";"GO";"CAPRIVA DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;5400,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;849477,3;5097156,5
"2";"Friuli3572";"UD";"POZZUOLO DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;1500,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;825520,3;5104496,0
"2";"Friuli3584";"PN";"PASIANO DI PORDENONE";"14";;1,0;1,0;2,5;2,5;;2880,0;10,0;1;1,0;1;2;3;;5;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;540,8;3;;;;;;;;;;780083,8;5089411,7
"2";"Friuli3588";"UD";"CIVIDALE DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;14310,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;839802,1;5112780,9
"2";"Friuli3592";"PN";"PASIANO DI PORDENONE";"14";;1,0;1,0;2,5;2,5;;82260,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;781831,0;5084918,8
"2";"Friuli3602";"PN";"FIUME VENETO";"14";;1,0;1,0;2,5;2,5;;17700,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;787680,1;5092466,7
"2";"Friuli3603";"UD";"REANA DEL ROIALE";"14";;1,0;1,0;2,5;2,5;;196395,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;826335,8;5118538,0
"2";"Friuli3604";"PN";"SPILIMBERGO";"14";;1,0;1,0;2,5;2,5;;33000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;800238,6;5114332,8
"2";"Friuli3619";"GO";"MONFALCONE";"14";;1,0;1,0;2,5;2,5;;35850,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;851237,6;5081523,6
"2";"Friuli3621";"UD";"CERVIGNANO DEL FRIULI";"14";;1,0;1,0;2,5;2,5;;17700,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;838711,4;5082257,8
"2";"Friuli3652";"UD";"REMANZACCO";"14";;1,0;1,0;2,5;2,5;;82500,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;832951,7;5111600,2
"2";"Friuli3669";"UD";"OSOPPO";"14";;1,0;1,0;2,5;2,5;;128250,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;814316,1;5127701,3
"2";"Friuli3670";"UD";"POVOLETTO";"14";;1,0;1,0;2,5;2,5;;30000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;831876,4;5113313,0
"2";"Friuli3676";"UD";"SAN GIORGIO DI NOGARO";"14";;1,0;1,0;2,5;2,5;;57750,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;827935,1;5080547,4
"2";"Friuli3692";"GO";"GORIZIA";"14";;1,0;1,0;2,5;2,5;;24000,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;856354,5;5095315,3
"2";"Friuli3693";"UD";"MOIMACCO";"14";;1,0;1,0;2,5;2,5;;10500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;837675,8;5112764,6
"2";"Friuli3694";"PN";"ROVEREDO IN PIANO";"14";;1,0;1,0;2,5;1,0;;165000,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;200,3;5;;;;;;;;;;780678,6;5099457,0
"2";"Friuli3695";"UD";"PAVIA DI UDINE";"14";;1,0;1,0;2,5;2,5;;90000,0;15,0;1;1,0;1;2;9;;10;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;615,3;3;;;;;;;;;;830975,1;5102708,3
"2";"Friuli3697";"PN";"FONTANAFREDDA";"14";;1,0;1,0;2,5;1,0;;20250,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;189,4;5;;;;;;;;;;777862,5;5099186,3
"2";"Friuli3707";"GO";"CORMONS";"14";;1,0;1,0;2,5;2,5;;13500,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;630,0;3;;;;;;;;;;845600,2;5098500,8
"2";"Friuli3709";"UD";"REMANZACCO";"14";;2,5;1,0;2,5;1,0;50;;5,0;10;1,0;1;2;3;;10;;;1;5;"1";;"1";1,0;"10";3,0;;4;2;448,8;2;;;;;;;;;;833204,3;5110967,7
"2";"Friuli3729";"UD";"SAN PIETRO AL NATISONE";"14";;2,5;1,0;2,5;2,5;400;;5,0;1;1,0;1;2;5;;5;;;1;5;"1";;"3";1,0;"20";3,0;;4;2;202,1;5;;;;;;;;;;846521,8;5116587,6
"2";"Friuli3732";"UD";"SAN GIORGIO DI NOGARO";"14";;1,0;1,0;2,5;2,5;;39045,0;15,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";3,0;;4;2;571,2;3;;;;;;;;;;827425,6;5081207,8
"2";"Friuli3744";"UD";"PREMARIACCO";"14";;1,0;1,0;2,5;2,5;;7500,0;10,0;1;1,0;1;2;5;;8;;;1;5;"1";;"1";1,0;"20";5,0;;4;2;577,5;3;;;;;;;;;;839971,1;5110505,4
